domain,url,title,title_len,description,desc_len,og_title,og_description,og_image,og_url,twitter_card,canonical,viewport,robots_txt,sitemap_xml,h1_count,img_no_alt,score,error
blog.xing-ye.top,https://blog.xing-ye.top/,"亚洲欧美国产国模,最近更新中文字幕版日韩,亚洲理伦片中文字幕_牛牛TV",35,"亚洲欧美国产国模,最近更新中文字幕版日韩,亚洲理伦片中文字幕亚洲欧美国产国模,最近更新中文字幕版日韩,亚洲理伦片中文字幕全网最新最好看的院线电影、热播国产剧、高清美剧、日韩剧、香港tv剧等影视资源，无须会员即可畅享全网影视作品，久久精品国产精品亚洲艾草网",127,False,False,False,False,False,False,True,True,False,0,67,48,
iamazing.cn,https://iamazing.cn,Open doors don't stay open forerver. | JustSong 的笔记,51,成事在人，志在必得,9,False,False,False,False,False,False,True,True,True,0,0,48,
blog.6yfz.cn,https://blog.6yfz.cn,LiuYun的博客,9,一个信息网络爱好者的博客，将遇到的问题与解决过程留于此，如果能对来访的您有所帮助是我的荣幸，欢迎联系我并与我交流讨论。,59,False,False,False,False,False,False,True,True,True,10,0,48,
addesp.com,https://www.addesp.com,寂静花园 – 寂静中交织着热情,15,寂静中交织着热情,8,False,False,False,False,False,False,True,True,True,1,1,48,
418121.xyz,https://418121.xyz,叶泯希主页·叶泯希的杂七杂八的主页引导页,20,"叶泯希主页，叶泯希的杂七杂八引导页,yeminxihome",29,False,False,False,False,False,False,True,True,True,1,0,48,
blog.chentao1006.com,https://blog.chentao1006.com/,听涛榭 – 陈年往事莫再提，涛声依旧笑声稀,21,陈年往事莫再提，涛声依旧笑声稀,15,False,False,False,False,False,False,True,True,True,1,14,48,
blog.feitwnd.cc,https://blog.feitwnd.cc/,FeiTwnd Blog,12,FeiTwnd Blog,12,False,False,False,False,False,False,True,True,True,0,0,48,
blog.ooliver.cn,https://blog.ooliver.cn,ooliver – 博客,12,欢迎来到 ooliver 的博客！,17,False,False,False,False,False,False,True,True,True,2,5,48,
zhw150.top,https://www.zhw150.top,开心果 – 我的个人站点,12,开心树上开心果，开心树下你和我,15,False,False,False,False,False,False,True,True,True,1,3,48,
xingbianren.cn,https://xingbianren.cn,刑辩人在路上 - 无罪辩护 - 刘臣律师 - 郑州刑事辩护律师,31,80后刑辩律师的办案手记。专注无罪辩护。反抗者的灵魂从未远去。执业地河南郑州，全国范围内承办重大刑事案件。刘臣律师成功辩护多起重大职务犯罪、有组织犯罪、经济犯罪案件并成功为多名企业客户成功代理刑事控告，建设企业合规制度，典型案例包括：陈某某诈骗、非法拘禁、虚假诉讼、虚开发票案，无罪辩护成功，四罪去其三，当事人于羁押1200多天后实报实销走出看守所；张某某诈骗案，无罪辩护成功，当事人于羁押800多天,522,False,False,False,False,False,False,True,True,True,0,2,48,
lilu.org.cn,https://lilu.org.cn,🏡 llnancy's home,16,🍂 树叶的一生只是为了归根吗？,15,False,False,False,False,False,False,True,True,True,0,1,48,
manshaoco.com,https://www.manshaoco.com,喃小柯站 - 点滴，就在脚下,14,点滴，就在脚下。记录生活、学习，以及自己琢磨的一些有趣的东西。,31,False,False,False,False,False,False,True,True,True,1,1,48,
xfsay.com,https://xfsay.com,小飞说 - 生活日志,10,小飞的生活日志,7,False,False,False,False,False,False,True,True,True,1,16,48,
vrast.cn,https://vrast.cn/,Keyle's Blog | 在这里记录一些偶尔冒出来转眼就会忘的灵感。,36,欢迎您关注我的微信公众号：礼拜八不工作,19,False,False,False,False,False,False,True,True,True,10,2,48,
note.redcha.cn,https://note.redcha.cn,彬红茶日记 - 🌝生活赋予了动力eeee,20,彬红茶日记是记录彬红茶的个人生活日记网站！,21,False,False,False,False,False,False,True,True,True,0,37,48,
lys8.cn,https://lys8.cn,在努力的笨蛋-一个专注于技术分享的博客平台,21,"一个专注于技术分享的博客平台,提供大家以共同学习,乐于分享,拥抱开源的价值观进行学习交流",44,False,False,False,False,False,False,True,True,True,0,0,48,
blog.fengyunji.site,https://blog.fengyunji.site,Feng Yunji's Blog,17,,0,True,False,False,True,True,False,True,True,False,1,2,48,
blog.sdsml.top,https://blog.sdsml.top/,思迈时光-于思考中前行，于时光里生长,18,思迈时光个人博客，记录每一刻思考的闪光，于生活中探索成长，于时光里沉淀美好。,38,False,False,False,False,False,False,True,True,True,1,1,48,
byteloid.one,https://www.byteloid.one,Bingxinの主页,10,欢迎回来,4,False,False,False,False,False,False,True,True,True,0,0,48,
rainview.net,https://rainview.net,语景小站 - 没有比脚更长的路，没有比人更高的山。,25,没有比脚更长的路，没有比人更高的山,17,False,False,False,False,False,False,True,True,True,0,0,48,
blog.moej.cn,https://blog.moej.cn,煎饼果子 - Dive into the deep.,26,Dive into the deep.,19,False,False,False,False,False,False,True,True,True,0,0,48,
baka.fun,https://baka.fun,Souta's Space,13,这可能是一个笨蛋的个人空间,13,False,False,False,False,False,False,True,True,True,0,0,48,
lxnchan.cn,https://lxnchan.cn,泠泫凝的异次元空间,9,科技、Linux、运维、云与虚拟化；研究有趣的新技术，分享运维操作，记录我的运维实战经验、问题和解决方案；敢于探索，勤于记录。,63,False,False,False,False,False,False,True,True,True,1,1,48,
blog.sibaihua.com,https://blog.sibaihua.com,司白画博客 - 寻寻觅觅，冷冷清清,17,一个无趣的博客，专门写一些没用的东西。但平凡的日子也会因为时间的沉淀而闪耀。记录，让每一次的感受变为永恒；博客，让每一次的成长有迹可循。,68,False,False,False,False,False,False,True,True,False,1,22,48,
blog.zhecydn.asia,https://blog.zhecydn.asia/,zhecydn的博客站,11,zhecydn的个人博客,12,False,False,False,False,False,False,True,True,True,2,7,48,
zrs.xyz,https://zrs.xyz,松茸博客 - 曾经我也有一个伟大的梦想,19,曾经我也有一个伟大的梦想,12,False,False,False,False,False,False,True,True,True,0,2,48,
milu.ink,"https://milu.ink","米露小窝 – 放弃个性,就和死了没什么区别",21,"放弃个性,就和死了没什么区别",14,False,False,False,False,False,False,True,True,True,6,2,48,
angine.tech,https://angine.tech,By the power of language. | Angine's Blog,41,Angine's Blog | By the power of language.,41,False,False,False,False,False,False,True,True,True,8,1,48,
xihuannio.cn,https://www.xihuannio.cn,Wange | 个人主页,12,心之所向，音之所达，在这里，追寻生活的旋律，感受生活的节奏。一起发现更多美好，探索更多精彩。,46,False,False,False,False,False,False,True,True,True,0,0,48,
lu1104.cn,https://lu1104.cn/,lu笔记 寻光记 记录学习点滴，分享成长资料，定期复盘，见证知识积累与个人成长的每一步。,44,记录学习点滴，分享成长资料，定期复盘，见证知识积累与个人成长的每一步。,35,False,False,False,False,False,False,True,True,True,0,1,48,
blog.share888.top,https://blog.share888.top,卡卡罗特,4,"精品导航，程序猿工具集，常用业务代码分享，java&VUE代码生成器,音乐电影动漫分享，健身记录，黑科技分享，AI技术，独立站长，SEO",68,False,False,False,False,False,False,True,True,True,1,1,48,
wxbuluo.com,https://www.wxbuluo.com/,WX部落,4,WX部落是一个个人技术博客，旨在记录日常工作学习中的遇到的一些问题，以及通过这些问题学到的东西，以供备忘之用。,55,False,False,False,False,False,False,True,True,True,0,18,48,
youhuge.site,https://youhuge.site/,幽狐阁 - 回望来时路，眺看身前道,17,回望来时路，眺看身前道,11,False,False,False,False,False,False,True,True,True,1,17,48,
fiammanda.com,https://fiammanda.com/,The F Word | fiammanda,22,高龄同人女纯手搓个站。,11,False,False,False,False,False,False,True,True,True,1,0,48,
zhejianglao.cn,https://zhejianglao.cn,Zhejianglao,11,zhejianglao.cn，致力于构建一个实用的个人网站！,30,False,False,False,False,False,False,True,True,True,0,0,48,
ykuee.link,https://www.ykuee.link,Ykuee的博客 - 欢迎来我的博客逛逛,20,懒得写,3,False,False,False,False,False,False,True,True,True,3,32,48,
yuxiangyun.top,https://yuxiangyun.top/,"国产精品美女自在线观看,精品午夜国产在线观看,人人娶人人澡人人爽_牛牛TV",37,"国产精品美女自在线观看,精品午夜国产在线观看,人人娶人人澡人人爽国产精品美女自在线观看,精品午夜国产在线观看,人人娶人人澡人人爽提供最新电影手机电影、电视剧、高清动漫、搞笑综艺节目在线观看，每天及时更新，美女爽到呻吟久久久久，国产综合亚洲欧美",121,False,False,False,False,False,False,True,True,False,0,67,48,
hs.cnies.org,https://hs.cnies.org,萑澈的寒舍,5,萑澈的寒舍 - 一个专注于Linux、Ubuntu、Windows、Python、C++等技术的计算机爱好者个人主页。就是为了这点醋才包了这顿饺子。提供技术文章、开发资源和个人项目展示。,93,False,False,False,False,False,False,True,True,True,11,1,48,
xhily.com,https://www.xhily.com/,无用笔记 - 念念不忘，必有回响,16,念念不忘，必有回响,9,False,False,False,False,False,False,True,True,True,0,1,48,
blog.chenmyawa.top,https://blog.chenmyawa.top/,Chenmyの小破站,10,Chenmy的博客小站,11,False,False,False,False,False,False,True,True,True,5,1,48,
w4ter.com,https://www.w4ter.com,Water's blog,12,一个想成为普普通通的软件工程学生，目前比较擅长前端，记录各种开发遇到的东西,37,False,False,False,False,False,False,True,True,True,0,0,48,
xrbk.cn,https://www.xrbk.cn,新锐博客 | 个人主页,11,一个快乐，积极，热爱生活的逗比！,16,False,False,False,False,False,False,True,True,True,1,0,48,
x8xx.cn,https://www.x8xx.cn,树洞笔记-用文字记录工作学习和生活,17,用文字记录工作学习和生活,12,False,False,False,False,False,False,True,True,True,0,3,48,
blog.nicebao.com,https://blog.nicebao.com,BBPAD - 记录代码、生活和一些长期问题的个人博客。,28,记录代码、生活和一些长期问题的个人博客。,20,False,False,False,False,False,False,True,True,True,1,0,48,
alexgu.art,https://alexgu.art/,Alexander Gu | Photography,26,Alexander Gu's Photography Portfolio,36,False,False,False,False,False,False,True,True,True,1,0,48,
devdeg.com,https://www.devdeg.com/,开发角度 – 代码里的小发现,14,代码里的小发现,7,False,False,False,False,False,False,True,True,True,1,9,48,
6ird.com,https://www.6ird.com,6ird@rticles-记录互联网的那些事儿!,24,记录互联网的那些事儿！分享你感兴趣的内容。,21,False,False,False,False,False,False,True,True,True,0,0,48,
kzhik.cn,https://www.kzhik.cn,kzhik's website,15,EXPLORE THE WORLD!,18,False,False,False,False,False,False,True,True,True,1,0,48,
imjipa.top,https://imjipa.top,JIPA233の小窝,10,It's jipa233~我在这里更新技术文章＆日常哦！,28,False,False,False,False,False,False,True,True,True,3,1,48,
tdeh.top,https://tdeh.top,老虎不吃人 | 恋をしているから、その子は輝くんた,25,老虎不吃人的小站,8,False,False,False,False,False,False,True,True,True,5,10,48,
soda-official.top,https://soda-official.top,soda-official,13,This is soda's personal blog & notebook.,40,False,False,False,True,False,False,True,True,True,0,1,48,
whooc.com,https://whooc.com,风呼呼 - 无病呻吟的酱油瓶！,15,个人古诗词作品博客，望高才能不吝赐教！,19,False,False,False,False,False,False,True,True,True,1,2,48,
pigwan.me,https://pigwan.me,首页 - pigwan,11,pigwan的个人博客、文章与动态。,18,False,False,False,False,False,False,True,True,True,0,0,48,
hsuyeung.com,https://www.hsuyeung.com,首页 | Hsu Yeung 的博客,18,Hsu Yeung 的个人博客。,16,False,False,False,False,False,False,True,True,True,1,0,48,
shape.kloudy.cn,https://shape.kloudy.cn,Kloudy Shape,12,探索知识的海洋，享受生活的乐趣，Kloudy Shape 是一个分享学习经验和生活点滴的个人博客。 Explore the ocean of knowledge and enjoy the joys of life. Kloudy Shape is a personal blog that shares study and life.,168,False,False,False,False,False,False,True,True,True,0,0,48,
xcshare.site,https://xcshare.site,xcshare：Hydraulic Engineer，生活记录与感想！,35,"行业知识以及项目经验分享,是件有意义的事情。为国家培养中层力量，发挥自己的一点作用！",42,False,False,False,False,False,False,True,True,True,1,6,48,
xkj.93665.xin,https://xkj.93665.xin/,心科技圈,4,心科技圈，一个综合性资源网站，为用户提供一手的优质资讯，每天分享各种手机技巧与手机破解插件，电脑破解插件，玩机技巧。,58,False,False,False,False,False,False,True,True,True,1,0,48,
montylee.cn,https://www.montylee.cn,欢迎访问 - Forsertee,16,,0,True,False,False,True,True,False,True,False,True,1,0,47,
nicejf.cn,https://nicejf.cn,井犯博客 - JF's blog,16,这是井犯的个人博客，是一个记录自己生活点滴、互联网技术的个人博客网，摘录了优质的文案内容，以及收藏的一些职业技能等资料分享。在这里，将记录和分享生活，技术，有趣的事！,83,False,False,False,False,False,False,True,False,True,1,23,47,
ski.ink,https://ski.ink,盐木的小破窝,6,一个热爱折腾的学生的个人主页,14,True,True,False,False,False,False,True,False,False,1,1,46,
xiaoxi.ac.cn,https://www.xiaoxi.ac.cn,小曦的园子,5,专注分享编程实践、技术笔记、学习心得与工具评测，支持代码高亮、数学公式、结构化内容与高效检索。,47,True,True,False,False,False,False,True,False,False,0,0,46,
blog.laugh12321.cn,https://blog.laugh12321.cn,Laugh,5,,0,True,False,True,True,False,False,True,False,True,5,1,45,
diary.bid,https://diary.bid,Diary of LX – 李旭的博客,19,,0,True,False,False,True,False,True,True,False,False,1,0,45,
baiyuyu.com,https://www.baiyuyu.com,白鱼小栈,4,白鱼小栈 - 今天整点啥,12,False,False,False,False,False,True,True,True,False,0,0,44,
cclin.org,https://cclin.org,探机之家,4,探机的自我修养,7,False,False,False,False,False,True,True,True,False,0,0,44,
mingcy.cn,https://mingcy.cn,"茗辰原 = 茗辰原 = 茶香四溢,编程世界",21,"茶香四溢,编程世界.",10,False,False,False,False,False,True,True,False,False,1,0,43,
itylq.com,https://www.itylq.com,IT摇篮曲,5,,0,True,False,False,True,False,False,True,True,True,0,1,43,
blog.aiheadn.cn,https://blog.aiheadn.cn/,"ad博客 - 永远热爱,ad博客,技术分享",21,成长即相逢与告别,8,False,False,False,False,False,True,True,False,False,0,27,43,
ztgdblog.icu,https://ztgdblog.icu/,ZTGD的小窝,7,,0,True,False,False,True,False,False,True,True,True,0,5,43,
liwanr.com,https://liWanr.com,liWanr,6,记录「技术与思考」的个人空间，也是我在数字世界中圈出的三分地。,31,False,False,False,False,False,True,True,False,True,0,0,43,
koranotes.com,https://koranotes.com,远山攀登草稿,6,终点在远山，所以更要看清脚下。写下日常，认真过好这一生。,28,False,False,False,False,False,True,True,False,True,1,0,43,
shadow-man.site,https://shadow-man.site/,充电ing,5,,0,False,False,False,False,False,True,True,True,True,1,0,43,
blog.lemonstar.me,https://blog.lemonstar.me,柠檬星 | 天空就是一杯橘子味的柠檬汽水,20,『不管你在世界的哪个地方，我一定会，再次去见你的』,25,False,False,False,False,False,True,True,False,False,0,1,43,
